familyid,CT00
000105996628,481602
000106328926,195801
000106307044,141100
000024649377,106603
000105862305,300902
000106612052,197300
000106368615,199000
000106212016,197300
000105863940,195500
000106290073,195500
000106479931,300702
000105821610,195600
000105795146,195600
000106507889,195600
000106588661,702600
000106251699,195600
000106457045,195600
000106320669,195600
000106140739,195600
000106328010,195600
000105913527,119900
000106168744,195500
000105936854,195500
000106458818,195500
000105803370,195500
000106304740,183220
000106236690,195500
000106254294,195500
000105882016,195500
000106092714,197300
000106611373,195710
000042068186,195710
000106169376,481901
000106093817,195900
000027496602,195801
000106589997,195900
000106690027,195900
000105317198,195900
000105939080,195900
000106306328,195900
000105828476,195900
000105809821,195801
000105778904,195801
000106617654,195900
000077976027,181500
000105918909,302502
000106542235,195801
000105886285,195801
000105867842,195801
000106219500,460900
000106214945,195900
000106475788,195400
000105807528,195400
000106141780,195720
000106523211,195400
000106651130,195400
000105880158,431800
000106129433,195400
000105939182,186200
000106497849,195400
000105867449,195400
000106435086,195400
000105868762,195400
000105979779,311500
000106364637,210010
000026263761,208300
000106455750,208300
000106504331,208300
000105934616,208300
000106419353,208400
000106120379,208400
000106456751,195720
000105790434,197200
000106056553,433302
000106121003,195600
000024375334,195600
000105791008,540700
000105880962,195600
000106659285,910704
000106096682,195600
000105845922,195600
000106121919,195600
000106454856,195600
000106384550,181600
000106146455,195500
000106300709,301602
000106210828,195500
000105972586,195500
000089106414,195710
000106181217,195500
000106580736,195500
000106500641,197420
000106639545,197420
000106417903,195600
000105848585,195600
000106101240,195720
000106140527,195720
000106589612,197300
000106347076,197300
000106037851,197300
000105793241,197300
000105970924,197300
000106432130,574500
000106272877,197300
000106672339,197300
000105916889,197300
000106300356,197300
000006283678,101110
000105826602,197300
000027107131,208400
000106676689,208400
000085613617,195400
000106122423,195400
000105955959,195400
000106509145,195400
000105913852,195400
000106631123,195400
000106126427,208610
000105975246,480301
000106308728,195802
000105798369,195802
000106256741,195801
000106212948,195801
000105865358,195801
000105917990,275200
000106255274,195801
000106325473,302301
000106431451,195801
000106671524,195801
000106611666,195801
000106547544,195801
000106636819,199300
000106308126,195500
000106277712,212610
000105913425,195500
000106272181,195500
000106149275,122000
000106580799,910000
000039539894,195500
000106617599,920017
000105979729,195500
000106290353,195500
000106216060,300902
000105845113,195720
000105845286,197500
000106348530,197500
000106610576,197300
000106437693,197300
000106670191,197300
000105913682,197200
000106474915,197200
000106676053,201600
000106437724,208500
000106296414,208500
000106493997,121020
000106459479,221710
000106126079,195802
000106121799,195802
000093600116,195802
000106658530,195802
000106419955,195802
000106582474,195801
000106320465,195801
000106439166,185100
000106340498,195801
000105795293,197500
000105822307,277000
000106054080,195801
000003499021,195801
000106308477,195801
000106169847,195801
000106384843,195100
000106583522,195801
000106549290,197300
000106013426,208000
000105919528,208000
000106380218,208000
000106437410,208000
000105868856,208000
000106389186,195802
000106292923,195900
000105972578,430102
000007430083,191300
000105790617,211420
000106293270,197300
000106184731,573100
000106295963,482101
000106012365,197300
000106251335,197300
000105973998,197300
000105992242,197300
000106127062,197300
000106032013,197420
000105790654,201501
000106341606,197420
000105869069,197420
000042061516,197410
000105862698,197410
000039596762,197410
000106456094,197410
000106546242,197410
000077337427,197410
000106057350,300902
000105930837,197200
000106328798,197300
000106541001,461500
000034053902,197300
000105805851,197300
000106412217,208620
000106617853,208620
000106670183,195802
000105956882,195802
000106493646,195802
000106079788,402402
000105887846,195801
000106075250,195801
000106495334,195801
000106650011,195801
000106473650,302104
000106059441,195801
000106329053,195801
000105914112,195801
000105846033,195400
000106656855,432000
000106456175,195500
000061320089,195100
000085708331,195400
000106366100,197300
000106011694,195400
000105995193,195400
000106587039,195400
000105844853,195400
000106188303,195400
000085544668,195400
000106237426,195400
000106032592,195400
000106105566,195400
000106164588,195400
000106095568,195600
000105796993,197300
000106107209,197300
000106301946,670702
000106031216,197200
000106520815,197200
000093713599,197200
000106149631,183102
000106678018,197200
000106340969,197200
000106219199,219300
000105954827,197200
000106435146,197200
000106018714,197200
000106146515,197200
000106548281,197200
000106075695,910807
000106529364,186300
000106099591,195500
000106526882,208610
000106670492,208610
000105930329,135203
000106675667,195802
000106411478,195801
000053883881,195801
000106630392,195801
000106360125,195801
000106075056,195801
000106471014,195801
000106305348,185202
000092900957,195801
000106037568,197410
000106230204,431002
000106348137,197410
000106272495,197410
000106210912,197410
000106690629,197410
000105797591,197410
000105999087,197410
000106070093,197410
000105843386,197200
000106096310,186402
000106347673,480704
000105846761,197500
000106095487,186100
000106561186,195710
000106275341,195710
000106453509,199120
000106255842,195710
000106470055,185310
000106560041,195710
000105861265,132500
000039465060,195600
000106525666,195600
000106583433,195600
000106059454,195600
000039954779,195600
000106540039,195600
000106653420,186200
000106036106,195500
000105869239,481500
000105951442,208300
000106612845,208300
000106295523,208300
000106456625,540600
000106161690,120101
000106211196,195500
000106451882,195400
000086408281,195400
000106349413,195400
000106436040,195500
000105975686,195500
000106180407,195500
000050232237,273300
000105794331,195500
000106478079,195500
000106454636,186300
000106435890,463800
000106257658,195400
000105933314,195100
000106472390,195400
000106079521,208400
000106122368,208400
000106079851,208400
000106015915,195720
000106585121,195720
000106148559,185100
000105935620,195900
000105845231,195900
000106145802,195900
000106502512,195900
000106292350,532304
000106210522,208300
000105979067,208300
000106295609,232400
000105937274,208300
000106436236,226000
000105994883,208000
000106340639,208000
000106275919,208300
000106056642,208300
000106320347,208300
000106148680,208300
000106634309,208300
000106211706,189200
000106293518,189200
000106186513,204600
000106324883,189200
000105914272,212620
000106417144,189200
000027673128,189200
000106015313,189200
000106257776,191300
000105918988,275200
000106676278,189200
000105777283,189200
000106545681,189200
000106478883,189200
000106275024,189200
000106363212,189200
000088193037,189200
000106490575,195200
000106672135,189200
000106655794,189200
000041329352,197410
000105822190,195900
000106073559,189200
000106507562,189200
000106035045,189200
000106471250,191300
000106161496,189200
000106038069,189200
000105997632,189200
000105863424,189200
000106507737,189200
000106094957,189200
000106671595,189200
000106320805,189200
000105888237,189200
000106077493,189200
000106452202,189200
000106673115,189200
000106219903,189200
000106415731,189200
000105938021,189200
000106549321,191300
000106431778,188200
000106381094,195100
000106436118,139702
000106321495,189200
000105822140,189200
000106411151,195100
000105950593,195100
000106163972,189200
000106128911,189200
000105790544,189200
000106106059,189200
000106184825,189200
000106090754,197420
000106109853,189200
000105796427,195500
000106380069,188200
000106326720,189200
000106253811,188200
000106525585,221820
000106059006,228320
000105864263,214500
000046758775,189200
000106325017,189200
000106320054,262302
000106293225,189200
000105828549,195600
000106528868,189200
000106109926,189200
000106013976,212410
000106143486,188200
000105801632,189200
000106436969,189200
000105950129,189200
000106254087,189200
000077519406,274200
000106094570,189200
000106183023,189200
000105880386,189200
000091712983,189200
000106128173,189200
000106236153,189200
000106632991,189200
000106032246,188300
000106561241,189200
000002462934,189200
000106075726,189200
000106524314,191410
000106456793,189200
000106036216,212410
000106630363,189200
000106382451,189200
000106365832,189200
000106418190,602700
000106453677,189200
000106584837,195100
000106544415,189200
000105799239,189200
000106160636,189200
000106123848,189200
000105842351,190520
000105884932,189200
000106325130,189200
000106237324,189200
000047676860,189200
000105840626,189200
000106471873,189200
000106169800,600400
000106213897,189200
000105795191,189200
000106491521,189200
000093666800,191500
000106501406,189200
000106568531,190400
000106299365,189200
000105797952,408624
000106410176,189200
000105976234,189200
000106472332,189200
000106411091,189200
000106056799,189200
000106458936,189200
000106292863,189200
000106413307,189200
000105807777,264000
000106431016,195200
000106300348,189200
000106097772,189200
000106457956,195100
000106128259,189200
000078274633,189100
000106345278,206010
000106325973,189200
000105938296,187300
000106056956,134720
000106674666,189200
000105934860,189200
000105997674,920329
000106230372,189200
000106471823,195200
000106214592,189800
000106506299,405102
000106146971,189200
000105889343,293302
000105862151,189200
000106612324,134720
000105913255,189200
000106633256,189200
000106059991,203500
000106218428,189200
000106039858,189200
000106237447,189200
000105938490,189200
000106214178,189200
000106458567,189200
000106562221,189200
000105932944,189200
000093556438,189200
